Date,price,zone
3/1/2016 12:00:00 AM,17.85661,PGAE
3/1/2016 12:00:00 AM,17.63883,SCE
3/1/2016 12:00:00 AM,18.53034,SDGE
3/1/2016 12:00:00 AM,17.33759,VEA
3/1/2016 1:00:00 AM,16.91968,PGAE
3/1/2016 1:00:00 AM,16.69842,SCE
3/1/2016 1:00:00 AM,17.73393,SDGE
3/1/2016 1:00:00 AM,16.42473,VEA
3/1/2016 2:00:00 AM,16.59000,PGAE
3/1/2016 2:00:00 AM,16.29505,SCE
3/1/2016 2:00:00 AM,17.73715,SDGE
3/1/2016 2:00:00 AM,16.04246,VEA
3/1/2016 3:00:00 AM,16.58000,PGAE
3/1/2016 3:00:00 AM,16.38877,SCE
3/1/2016 3:00:00 AM,17.13577,SDGE
3/1/2016 3:00:00 AM,16.13991,VEA
3/1/2016 4:00:00 AM,17.07470,PGAE
3/1/2016 4:00:00 AM,16.64699,SCE
3/1/2016 4:00:00 AM,17.46193,SDGE
3/1/2016 4:00:00 AM,16.44323,VEA
3/1/2016 5:00:00 AM,21.77071,PGAE
3/1/2016 5:00:00 AM,21.27161,SCE
3/1/2016 5:00:00 AM,21.67605,SDGE
3/1/2016 5:00:00 AM,20.99195,VEA
3/1/2016 6:00:00 AM,26.96910,PGAE
3/1/2016 6:00:00 AM,26.40519,SCE
3/1/2016 6:00:00 AM,27.29249,SDGE
3/1/2016 6:00:00 AM,25.61945,VEA
3/1/2016 7:00:00 AM,24.81495,PGAE
3/1/2016 7:00:00 AM,23.90997,SCE
3/1/2016 7:00:00 AM,24.64176,SDGE
3/1/2016 7:00:00 AM,23.07329,VEA
3/1/2016 8:00:00 AM,18.95235,PGAE
3/1/2016 8:00:00 AM,17.92883,SCE
3/1/2016 8:00:00 AM,18.49126,SDGE
3/1/2016 8:00:00 AM,17.22340,VEA
3/1/2016 9:00:00 AM,18.08745,PGAE
3/1/2016 9:00:00 AM,15.60612,SCE
3/1/2016 9:00:00 AM,16.82225,SDGE
3/1/2016 9:00:00 AM,15.04522,VEA
3/1/2016 10:00:00 AM,18.03663,PGAE
3/1/2016 10:00:00 AM,15.57371,SCE
3/1/2016 10:00:00 AM,16.89919,SDGE
3/1/2016 10:00:00 AM,14.90131,VEA
3/1/2016 11:00:00 AM,19.32424,PGAE
3/1/2016 11:00:00 AM,17.20712,SCE
3/1/2016 11:00:00 AM,18.74490,SDGE
3/1/2016 11:00:00 AM,16.59463,VEA
3/1/2016 12:00:00 PM,18.58609,PGAE
3/1/2016 12:00:00 PM,16.38804,SCE
3/1/2016 12:00:00 PM,17.13269,SDGE
3/1/2016 12:00:00 PM,15.75655,VEA
3/1/2016 1:00:00 PM,19.20153,PGAE
3/1/2016 1:00:00 PM,18.82668,SCE
3/1/2016 1:00:00 PM,18.78099,SDGE
3/1/2016 1:00:00 PM,15.59220,VEA
3/1/2016 2:00:00 PM,19.78656,PGAE
3/1/2016 2:00:00 PM,18.83576,SCE
3/1/2016 2:00:00 PM,19.38767,SDGE
3/1/2016 2:00:00 PM,16.48970,VEA
3/1/2016 3:00:00 PM,19.98220,PGAE
3/1/2016 3:00:00 PM,20.48665,SCE
3/1/2016 3:00:00 PM,21.12354,SDGE
3/1/2016 3:00:00 PM,16.42880,VEA
3/1/2016 4:00:00 PM,23.00885,PGAE
3/1/2016 4:00:00 PM,24.64709,SCE
3/1/2016 4:00:00 PM,26.06834,SDGE
3/1/2016 4:00:00 PM,21.21327,VEA
3/1/2016 5:00:00 PM,31.39303,PGAE
3/1/2016 5:00:00 PM,30.81312,SCE
3/1/2016 5:00:00 PM,32.18194,SDGE
3/1/2016 5:00:00 PM,29.79672,VEA
3/1/2016 6:00:00 PM,41.06035,PGAE
3/1/2016 6:00:00 PM,40.24094,SCE
3/1/2016 6:00:00 PM,41.87569,SDGE
3/1/2016 6:00:00 PM,38.85894,VEA
3/1/2016 7:00:00 PM,30.89052,PGAE
3/1/2016 7:00:00 PM,30.37450,SCE
3/1/2016 7:00:00 PM,31.50175,SDGE
3/1/2016 7:00:00 PM,29.12745,VEA
3/1/2016 8:00:00 PM,28.27688,PGAE
3/1/2016 8:00:00 PM,27.83250,SCE
3/1/2016 8:00:00 PM,28.79438,SDGE
3/1/2016 8:00:00 PM,26.74688,VEA
3/1/2016 9:00:00 PM,23.76518,PGAE
3/1/2016 9:00:00 PM,23.56133,SCE
3/1/2016 9:00:00 PM,24.22029,SDGE
3/1/2016 9:00:00 PM,22.63452,VEA
3/1/2016 10:00:00 PM,21.35248,PGAE
3/1/2016 10:00:00 PM,21.08083,SCE
3/1/2016 10:00:00 PM,21.49680,SDGE
3/1/2016 10:00:00 PM,20.57784,VEA
3/1/2016 11:00:00 PM,19.15013,PGAE
3/1/2016 11:00:00 PM,18.85557,SCE
3/1/2016 11:00:00 PM,19.21664,SDGE
