Date,price,zone
10/1/2016 12:00:00 AM,31.04515,PGAE
10/1/2016 12:00:00 AM,30.46797,SCE
10/1/2016 12:00:00 AM,30.68902,SDGE
10/1/2016 12:00:00 AM,29.85087,VEA
10/1/2016 1:00:00 AM,28.35171,PGAE
10/1/2016 1:00:00 AM,27.62038,SCE
10/1/2016 1:00:00 AM,27.76553,SDGE
10/1/2016 1:00:00 AM,27.07606,VEA
10/1/2016 2:00:00 AM,28.34911,PGAE
10/1/2016 2:00:00 AM,27.51277,SCE
10/1/2016 2:00:00 AM,27.89191,SDGE
10/1/2016 2:00:00 AM,27.01655,VEA
10/1/2016 3:00:00 AM,27.26264,PGAE
10/1/2016 3:00:00 AM,26.63032,SCE
10/1/2016 3:00:00 AM,26.98819,SDGE
10/1/2016 3:00:00 AM,26.15675,VEA
10/1/2016 4:00:00 AM,27.10226,PGAE
10/1/2016 4:00:00 AM,26.28178,SCE
10/1/2016 4:00:00 AM,26.60411,SDGE
10/1/2016 4:00:00 AM,25.81561,VEA
10/1/2016 5:00:00 AM,29.11847,PGAE
10/1/2016 5:00:00 AM,28.21451,SCE
10/1/2016 5:00:00 AM,28.51202,SDGE
10/1/2016 5:00:00 AM,27.68529,VEA
10/1/2016 6:00:00 AM,33.13939,PGAE
10/1/2016 6:00:00 AM,33.08425,SCE
10/1/2016 6:00:00 AM,33.38890,SDGE
10/1/2016 6:00:00 AM,32.15044,VEA
10/1/2016 7:00:00 AM,33.18528,PGAE
10/1/2016 7:00:00 AM,32.68059,SCE
10/1/2016 7:00:00 AM,32.97344,SDGE
10/1/2016 7:00:00 AM,31.36112,VEA
10/1/2016 8:00:00 AM,24.36420,PGAE
10/1/2016 8:00:00 AM,23.46032,SCE
10/1/2016 8:00:00 AM,23.59865,SDGE
10/1/2016 8:00:00 AM,22.66615,VEA
10/1/2016 9:00:00 AM,19.12722,PGAE
10/1/2016 9:00:00 AM,18.42318,SCE
10/1/2016 9:00:00 AM,18.62915,SDGE
10/1/2016 9:00:00 AM,17.80152,VEA
10/1/2016 10:00:00 AM,20.46475,PGAE
10/1/2016 10:00:00 AM,19.80000,SCE
10/1/2016 10:00:00 AM,20.06911,SDGE
10/1/2016 10:00:00 AM,19.04086,VEA
10/1/2016 11:00:00 AM,23.62419,PGAE
10/1/2016 11:00:00 AM,23.07891,SCE
10/1/2016 11:00:00 AM,23.36786,SDGE
10/1/2016 11:00:00 AM,22.14448,VEA
10/1/2016 12:00:00 PM,26.66627,PGAE
10/1/2016 12:00:00 PM,26.20785,SCE
10/1/2016 12:00:00 PM,26.45325,SDGE
10/1/2016 12:00:00 PM,25.17874,VEA
10/1/2016 1:00:00 PM,27.05082,PGAE
10/1/2016 1:00:00 PM,26.97768,SCE
10/1/2016 1:00:00 PM,25.99005,SDGE
10/1/2016 1:00:00 PM,25.91942,VEA
10/1/2016 2:00:00 PM,28.68491,PGAE
10/1/2016 2:00:00 PM,28.95313,SCE
10/1/2016 2:00:00 PM,29.25019,SDGE
10/1/2016 2:00:00 PM,27.75047,VEA
10/1/2016 3:00:00 PM,30.76969,PGAE
10/1/2016 3:00:00 PM,31.16696,SCE
10/1/2016 3:00:00 PM,31.77790,SDGE
10/1/2016 3:00:00 PM,29.87273,VEA
10/1/2016 4:00:00 PM,33.30932,PGAE
10/1/2016 4:00:00 PM,33.76780,SCE
10/1/2016 4:00:00 PM,34.52272,SDGE
10/1/2016 4:00:00 PM,32.54092,VEA
10/1/2016 5:00:00 PM,39.18271,PGAE
10/1/2016 5:00:00 PM,40.32000,SCE
10/1/2016 5:00:00 PM,40.84008,SDGE
10/1/2016 5:00:00 PM,38.78366,VEA
10/1/2016 6:00:00 PM,48.95823,PGAE
10/1/2016 6:00:00 PM,50.36886,SCE
10/1/2016 6:00:00 PM,51.46546,SDGE
10/1/2016 6:00:00 PM,48.53454,VEA
10/1/2016 7:00:00 PM,52.29702,PGAE
10/1/2016 7:00:00 PM,53.50102,SCE
10/1/2016 7:00:00 PM,54.45573,SDGE
10/1/2016 7:00:00 PM,51.51204,VEA
10/1/2016 8:00:00 PM,41.78494,PGAE
10/1/2016 8:00:00 PM,42.26469,SCE
10/1/2016 8:00:00 PM,42.96749,SDGE
10/1/2016 8:00:00 PM,40.79176,VEA
10/1/2016 9:00:00 PM,36.69506,PGAE
10/1/2016 9:00:00 PM,37.04552,SCE
10/1/2016 9:00:00 PM,37.42180,SDGE
10/1/2016 9:00:00 PM,35.91666,VEA
10/1/2016 10:00:00 PM,34.31866,PGAE
10/1/2016 10:00:00 PM,34.49063,SCE
10/1/2016 10:00:00 PM,34.71763,SDGE
10/1/2016 10:00:00 PM,33.58606,VEA
10/1/2016 11:00:00 PM,30.44844,PGAE
10/1/2016 11:00:00 PM,30.25149,SCE
10/1/2016 11:00:00 PM,30.33330,SDGE
10/1/2016 11:00:00 PM,29.60307,VEA
10/2/2016 12:00:00 AM,28.44365,PGAE
10/2/2016 12:00:00 AM,28.37554,SCE
10/2/2016 12:00:00 AM,28.41243,SDGE
10/2/2016 12:00:00 AM,27.82216,VEA
10/2/2016 1:00:00 AM,26.65632,PGAE
10/2/2016 1:00:00 AM,26.50000,SCE
10/2/2016 1:00:00 AM,26.54512,SDGE
10/2/2016 1:00:00 AM,26.04882,VEA
10/2/2016 2:00:00 AM,28.65207,PGAE
10/2/2016 2:00:00 AM,28.52329,SCE
10/2/2016 2:00:00 AM,28.98376,SDGE
10/2/2016 2:00:00 AM,28.06568,VEA
10/2/2016 3:00:00 AM,28.22534,PGAE
10/2/2016 3:00:00 AM,27.91000,SCE
10/2/2016 3:00:00 AM,28.36469,SDGE
10/2/2016 3:00:00 AM,27.48619,VEA
10/2/2016 4:00:00 AM,29.06732,PGAE
10/2/2016 4:00:00 AM,28.75663,SCE
10/2/2016 4:00:00 AM,29.21057,SDGE
10/2/2016 4:00:00 AM,28.32873,VEA
10/2/2016 5:00:00 AM,28.88699,PGAE
10/2/2016 5:00:00 AM,28.45725,SCE
10/2/2016 5:00:00 AM,28.89298,SDGE
10/2/2016 5:00:00 AM,28.05305,VEA
10/2/2016 6:00:00 AM,30.11821,PGAE
10/2/2016 6:00:00 AM,29.82598,SCE
10/2/2016 6:00:00 AM,30.26050,SDGE
10/2/2016 6:00:00 AM,29.36749,VEA
10/2/2016 7:00:00 AM,30.27094,PGAE
10/2/2016 7:00:00 AM,29.53226,SCE
10/2/2016 7:00:00 AM,29.90253,SDGE
10/2/2016 7:00:00 AM,29.10525,VEA
10/2/2016 8:00:00 AM,23.79242,PGAE
10/2/2016 8:00:00 AM,22.89499,SCE
10/2/2016 8:00:00 AM,23.17004,SDGE
10/2/2016 8:00:00 AM,22.50804,VEA
10/2/2016 9:00:00 AM,18.45000,PGAE
10/2/2016 9:00:00 AM,14.20699,SCE
10/2/2016 9:00:00 AM,14.39913,SDGE
10/2/2016 9:00:00 AM,14.18918,VEA
10/2/2016 10:00:00 AM,17.05060,PGAE
10/2/2016 10:00:00 AM,12.41126,SCE
10/2/2016 10:00:00 AM,11.34228,SDGE
10/2/2016 10:00:00 AM,12.43750,VEA
10/2/2016 11:00:00 AM,17.13071,PGAE
10/2/2016 11:00:00 AM,16.33854,SCE
10/2/2016 11:00:00 AM,16.36878,SDGE
10/2/2016 11:00:00 AM,15.97165,VEA
10/2/2016 12:00:00 PM,19.76000,PGAE
10/2/2016 12:00:00 PM,19.05007,SCE
10/2/2016 12:00:00 PM,19.22030,SDGE
10/2/2016 12:00:00 PM,18.62837,VEA
10/2/2016 1:00:00 PM,20.66131,PGAE
10/2/2016 1:00:00 PM,20.10004,SCE
10/2/2016 1:00:00 PM,20.32170,SDGE
10/2/2016 1:00:00 PM,19.67705,VEA
10/2/2016 2:00:00 PM,22.98000,PGAE
10/2/2016 2:00:00 PM,22.70838,SCE
10/2/2016 2:00:00 PM,22.94805,SDGE
10/2/2016 2:00:00 PM,22.19711,VEA
10/2/2016 3:00:00 PM,23.45385,PGAE
10/2/2016 3:00:00 PM,23.42336,SCE
10/2/2016 3:00:00 PM,23.76807,SDGE
10/2/2016 3:00:00 PM,22.90514,VEA
10/2/2016 4:00:00 PM,26.37929,PGAE
10/2/2016 4:00:00 PM,26.30818,SCE
10/2/2016 4:00:00 PM,26.51626,SDGE
10/2/2016 4:00:00 PM,25.76821,VEA
10/2/2016 5:00:00 PM,34.38508,PGAE
10/2/2016 5:00:00 PM,34.76260,SCE
10/2/2016 5:00:00 PM,35.30289,SDGE
10/2/2016 5:00:00 PM,33.99717,VEA
10/2/2016 6:00:00 PM,45.74379,PGAE
10/2/2016 6:00:00 PM,46.25523,SCE
10/2/2016 6:00:00 PM,46.81275,SDGE
10/2/2016 6:00:00 PM,45.23696,VEA
10/2/2016 7:00:00 PM,52.46343,PGAE
10/2/2016 7:00:00 PM,53.05000,SCE
10/2/2016 7:00:00 PM,53.70526,SDGE
10/2/2016 7:00:00 PM,51.75004,VEA
10/2/2016 8:00:00 PM,42.79892,PGAE
10/2/2016 8:00:00 PM,42.59827,SCE
10/2/2016 8:00:00 PM,42.93554,SDGE
10/2/2016 8:00:00 PM,41.60354,VEA
10/2/2016 9:00:00 PM,38.06953,PGAE
10/2/2016 9:00:00 PM,38.10000,SCE
10/2/2016 9:00:00 PM,38.40087,SDGE
10/2/2016 9:00:00 PM,37.23167,VEA
10/2/2016 10:00:00 PM,33.69147,PGAE
10/2/2016 10:00:00 PM,33.30017,SCE
10/2/2016 10:00:00 PM,33.33027,SDGE
10/2/2016 10:00:00 PM,32.64801,VEA
10/2/2016 11:00:00 PM,28.76047,PGAE
10/2/2016 11:00:00 PM,28.31344,SCE
10/2/2016 11:00:00 PM,28.23372,SDGE
10/2/2016 11:00:00 PM,27.81232,VEA
10/3/2016 12:00:00 AM,25.50000,PGAE
10/3/2016 12:00:00 AM,24.94379,SCE
10/3/2016 12:00:00 AM,24.89597,SDGE
10/3/2016 12:00:00 AM,24.46057,VEA
10/3/2016 1:00:00 AM,24.52441,PGAE
10/3/2016 1:00:00 AM,23.92018,SCE
10/3/2016 1:00:00 AM,23.92018,SDGE
10/3/2016 1:00:00 AM,23.49964,VEA
10/3/2016 2:00:00 AM,24.23086,PGAE
10/3/2016 2:00:00 AM,23.63847,SCE
10/3/2016 2:00:00 AM,23.68624,SDGE
10/3/2016 2:00:00 AM,23.25628,VEA
10/3/2016 3:00:00 AM,24.15282,PGAE
10/3/2016 3:00:00 AM,23.52009,SCE
10/3/2016 3:00:00 AM,23.56529,SDGE
10/3/2016 3:00:00 AM,23.13713,VEA
10/3/2016 4:00:00 AM,26.03016,PGAE
10/3/2016 4:00:00 AM,25.23006,SCE
10/3/2016 4:00:00 AM,25.15593,SDGE
10/3/2016 4:00:00 AM,24.81339,VEA
10/3/2016 5:00:00 AM,31.72967,PGAE
10/3/2016 5:00:00 AM,30.90175,SCE
10/3/2016 5:00:00 AM,30.82052,SDGE
10/3/2016 5:00:00 AM,30.32377,VEA
10/3/2016 6:00:00 AM,38.53124,PGAE
10/3/2016 6:00:00 AM,37.42450,SCE
10/3/2016 6:00:00 AM,37.43587,SDGE
10/3/2016 6:00:00 AM,36.58308,VEA
10/3/2016 7:00:00 AM,43.29904,PGAE
10/3/2016 7:00:00 AM,41.50954,SCE
10/3/2016 7:00:00 AM,41.57723,SDGE
10/3/2016 7:00:00 AM,40.47307,VEA
10/3/2016 8:00:00 AM,30.20297,PGAE
10/3/2016 8:00:00 AM,28.40451,SCE
10/3/2016 8:00:00 AM,28.43955,SDGE
10/3/2016 8:00:00 AM,27.60163,VEA
10/3/2016 9:00:00 AM,26.33829,PGAE
10/3/2016 9:00:00 AM,21.98968,SCE
10/3/2016 9:00:00 AM,22.22294,SDGE
10/3/2016 9:00:00 AM,21.53128,VEA
10/3/2016 10:00:00 AM,24.66699,PGAE
10/3/2016 10:00:00 AM,20.56000,SCE
10/3/2016 10:00:00 AM,20.85960,SDGE
10/3/2016 10:00:00 AM,20.07613,VEA
10/3/2016 11:00:00 AM,24.25122,PGAE
10/3/2016 11:00:00 AM,22.61571,SCE
10/3/2016 11:00:00 AM,22.88484,SDGE
10/3/2016 11:00:00 AM,21.86866,VEA
10/3/2016 12:00:00 PM,25.32107,PGAE
10/3/2016 12:00:00 PM,23.93015,SCE
10/3/2016 12:00:00 PM,24.20490,SDGE
