Date,price,zone
7/1/2016 12:00:00 AM,28.23466,PGAE
7/1/2016 12:00:00 AM,27.78717,SCE
7/1/2016 12:00:00 AM,27.95505,SDGE
7/1/2016 12:00:00 AM,27.16601,VEA
7/1/2016 1:00:00 AM,26.84538,PGAE
7/1/2016 1:00:00 AM,28.80000,SCE
7/1/2016 1:00:00 AM,28.86775,SDGE
7/1/2016 1:00:00 AM,27.87324,VEA
7/1/2016 2:00:00 AM,26.27471,PGAE
7/1/2016 2:00:00 AM,28.78145,SCE
7/1/2016 2:00:00 AM,29.06365,SDGE
7/1/2016 2:00:00 AM,27.85947,VEA
7/1/2016 3:00:00 AM,25.07951,PGAE
7/1/2016 3:00:00 AM,27.45774,SCE
7/1/2016 3:00:00 AM,27.73358,SDGE
7/1/2016 3:00:00 AM,26.56547,VEA
7/1/2016 4:00:00 AM,25.87428,PGAE
7/1/2016 4:00:00 AM,28.15497,SCE
7/1/2016 4:00:00 AM,28.45451,SDGE
7/1/2016 4:00:00 AM,27.23730,VEA
7/1/2016 5:00:00 AM,28.26011,PGAE
7/1/2016 5:00:00 AM,28.03026,SCE
7/1/2016 5:00:00 AM,28.53708,SDGE
7/1/2016 5:00:00 AM,27.39954,VEA
7/1/2016 6:00:00 AM,30.03693,PGAE
7/1/2016 6:00:00 AM,29.87440,SCE
7/1/2016 6:00:00 AM,30.52182,SDGE
7/1/2016 6:00:00 AM,29.09809,VEA
7/1/2016 7:00:00 AM,29.84047,PGAE
7/1/2016 7:00:00 AM,29.49138,SCE
7/1/2016 7:00:00 AM,30.02721,SDGE
7/1/2016 7:00:00 AM,28.63604,VEA
7/1/2016 8:00:00 AM,29.06592,PGAE
7/1/2016 8:00:00 AM,28.60973,SCE
7/1/2016 8:00:00 AM,29.09038,SDGE
7/1/2016 8:00:00 AM,27.67979,VEA
7/1/2016 9:00:00 AM,28.88287,PGAE
7/1/2016 9:00:00 AM,28.38478,SCE
7/1/2016 9:00:00 AM,28.92449,SDGE
7/1/2016 9:00:00 AM,27.49178,VEA
7/1/2016 10:00:00 AM,29.45542,PGAE
7/1/2016 10:00:00 AM,29.02939,SCE
7/1/2016 10:00:00 AM,29.69416,SDGE
7/1/2016 10:00:00 AM,28.07785,VEA
7/1/2016 11:00:00 AM,31.86627,PGAE
7/1/2016 11:00:00 AM,31.69080,SCE
7/1/2016 11:00:00 AM,33.32092,SDGE
7/1/2016 11:00:00 AM,30.52607,VEA
7/1/2016 12:00:00 PM,34.39809,PGAE
7/1/2016 12:00:00 PM,33.85205,SCE
7/1/2016 12:00:00 PM,34.28167,SDGE
7/1/2016 12:00:00 PM,32.80606,VEA
7/1/2016 1:00:00 PM,35.48468,PGAE
7/1/2016 1:00:00 PM,35.06845,SCE
7/1/2016 1:00:00 PM,35.85261,SDGE
7/1/2016 1:00:00 PM,33.91938,VEA
7/1/2016 2:00:00 PM,38.23373,PGAE
7/1/2016 2:00:00 PM,37.56364,SCE
7/1/2016 2:00:00 PM,38.11050,SDGE
7/1/2016 2:00:00 PM,36.17416,VEA
7/1/2016 3:00:00 PM,43.70183,PGAE
7/1/2016 3:00:00 PM,42.01498,SCE
7/1/2016 3:00:00 PM,42.51684,SDGE
7/1/2016 3:00:00 PM,40.55778,VEA
7/1/2016 4:00:00 PM,44.74266,PGAE
7/1/2016 4:00:00 PM,43.65435,SCE
7/1/2016 4:00:00 PM,44.29239,SDGE
7/1/2016 4:00:00 PM,42.18646,VEA
7/1/2016 5:00:00 PM,47.27184,PGAE
7/1/2016 5:00:00 PM,46.44090,SCE
7/1/2016 5:00:00 PM,47.23102,SDGE
7/1/2016 5:00:00 PM,45.01951,VEA
7/1/2016 6:00:00 PM,47.85204,PGAE
7/1/2016 6:00:00 PM,46.81441,SCE
7/1/2016 6:00:00 PM,47.72308,SDGE
7/1/2016 6:00:00 PM,45.59826,VEA
7/1/2016 7:00:00 PM,52.52523,PGAE
7/1/2016 7:00:00 PM,51.69105,SCE
7/1/2016 7:00:00 PM,52.73246,SDGE
7/1/2016 7:00:00 PM,50.43584,VEA
7/1/2016 8:00:00 PM,45.88317,PGAE
7/1/2016 8:00:00 PM,45.36251,SCE
7/1/2016 8:00:00 PM,46.33304,SDGE
7/1/2016 8:00:00 PM,44.01320,VEA
7/1/2016 9:00:00 PM,38.82801,PGAE
7/1/2016 9:00:00 PM,38.80001,SCE
7/1/2016 9:00:00 PM,39.54566,SDGE
7/1/2016 9:00:00 PM,37.59600,VEA
7/1/2016 10:00:00 PM,36.00068,PGAE
7/1/2016 10:00:00 PM,34.79713,SCE
7/1/2016 10:00:00 PM,35.27142,SDGE
7/1/2016 10:00:00 PM,33.94931,VEA
7/1/2016 11:00:00 PM,32.06523,PGAE
7/1/2016 11:00:00 PM,30.82941,SCE
7/1/2016 11:00:00 PM,31.06772,SDGE
7/1/2016 11:00:00 PM,30.10508,VEA
7/2/2016 12:00:00 AM,31.32040,PGAE
7/2/2016 12:00:00 AM,30.92851,SCE
7/2/2016 12:00:00 AM,31.11202,SDGE
7/2/2016 12:00:00 AM,30.23181,VEA
7/2/2016 1:00:00 AM,29.61899,PGAE
7/2/2016 1:00:00 AM,29.59837,SCE
7/2/2016 1:00:00 AM,29.70967,SDGE
7/2/2016 1:00:00 AM,28.87386,VEA
7/2/2016 2:00:00 AM,28.23932,PGAE
7/2/2016 2:00:00 AM,28.32993,SCE
7/2/2016 2:00:00 AM,28.68370,SDGE
7/2/2016 2:00:00 AM,27.63288,VEA
7/2/2016 3:00:00 AM,28.23497,PGAE
7/2/2016 3:00:00 AM,28.09518,SCE
7/2/2016 3:00:00 AM,28.44690,SDGE
7/2/2016 3:00:00 AM,27.44619,VEA
7/2/2016 4:00:00 AM,27.93757,PGAE
7/2/2016 4:00:00 AM,27.96957,SCE
7/2/2016 4:00:00 AM,28.28925,SDGE
7/2/2016 4:00:00 AM,27.29762,VEA
7/2/2016 5:00:00 AM,27.75654,PGAE
7/2/2016 5:00:00 AM,27.39086,SCE
7/2/2016 5:00:00 AM,27.77408,SDGE
7/2/2016 5:00:00 AM,26.80362,VEA
7/2/2016 6:00:00 AM,26.14623,PGAE
7/2/2016 6:00:00 AM,25.70193,SCE
7/2/2016 6:00:00 AM,25.98166,SDGE
7/2/2016 6:00:00 AM,25.09324,VEA
7/2/2016 7:00:00 AM,24.42146,PGAE
7/2/2016 7:00:00 AM,23.89760,SCE
7/2/2016 7:00:00 AM,24.06892,SDGE
7/2/2016 7:00:00 AM,23.29196,VEA
7/2/2016 8:00:00 AM,23.51751,PGAE
7/2/2016 8:00:00 AM,22.91461,SCE
7/2/2016 8:00:00 AM,23.09316,SDGE
7/2/2016 8:00:00 AM,22.33722,VEA
7/2/2016 9:00:00 AM,24.57889,PGAE
7/2/2016 9:00:00 AM,23.61727,SCE
7/2/2016 9:00:00 AM,23.76151,SDGE
7/2/2016 9:00:00 AM,22.99943,VEA
7/2/2016 10:00:00 AM,26.28152,PGAE
7/2/2016 10:00:00 AM,25.03306,SCE
7/2/2016 10:00:00 AM,25.23773,SDGE
7/2/2016 10:00:00 AM,24.36278,VEA
7/2/2016 11:00:00 AM,27.25703,PGAE
7/2/2016 11:00:00 AM,25.88252,SCE
7/2/2016 11:00:00 AM,26.08115,SDGE
7/2/2016 11:00:00 AM,25.19924,VEA
7/2/2016 12:00:00 PM,28.71539,PGAE
7/2/2016 12:00:00 PM,27.50428,SCE
7/2/2016 12:00:00 PM,27.50090,SDGE
7/2/2016 12:00:00 PM,26.82423,VEA
7/2/2016 1:00:00 PM,29.14501,PGAE
7/2/2016 1:00:00 PM,28.03147,SCE
7/2/2016 1:00:00 PM,28.08898,SDGE
7/2/2016 1:00:00 PM,27.33974,VEA
7/2/2016 2:00:00 PM,30.66568,PGAE
7/2/2016 2:00:00 PM,29.43485,SCE
7/2/2016 2:00:00 PM,29.46066,SDGE
7/2/2016 2:00:00 PM,28.73047,VEA
7/2/2016 3:00:00 PM,33.30372,PGAE
7/2/2016 3:00:00 PM,32.00308,SCE
7/2/2016 3:00:00 PM,31.97501,SDGE
7/2/2016 3:00:00 PM,31.18547,VEA
7/2/2016 4:00:00 PM,35.31961,PGAE
7/2/2016 4:00:00 PM,34.18216,SCE
7/2/2016 4:00:00 PM,34.32414,SDGE
7/2/2016 4:00:00 PM,33.35895,VEA
7/2/2016 5:00:00 PM,37.28276,PGAE
7/2/2016 5:00:00 PM,36.15189,SCE
7/2/2016 5:00:00 PM,36.13670,SDGE
7/2/2016 5:00:00 PM,35.26291,VEA
7/2/2016 6:00:00 PM,41.95421,PGAE
7/2/2016 6:00:00 PM,40.68643,SCE
7/2/2016 6:00:00 PM,41.01435,SDGE
7/2/2016 6:00:00 PM,39.75954,VEA
7/2/2016 7:00:00 PM,45.41500,PGAE
7/2/2016 7:00:00 PM,44.50627,SCE
7/2/2016 7:00:00 PM,44.95444,SDGE
7/2/2016 7:00:00 PM,43.45184,VEA
7/2/2016 8:00:00 PM,45.39313,PGAE
7/2/2016 8:00:00 PM,44.68638,SCE
7/2/2016 8:00:00 PM,45.24105,SDGE
7/2/2016 8:00:00 PM,43.48992,VEA
7/2/2016 9:00:00 PM,37.47022,PGAE
7/2/2016 9:00:00 PM,36.97168,SCE
7/2/2016 9:00:00 PM,37.34633,SDGE
7/2/2016 9:00:00 PM,35.92120,VEA
7/2/2016 10:00:00 PM,33.83597,PGAE
7/2/2016 10:00:00 PM,33.13482,SCE
7/2/2016 10:00:00 PM,33.34543,SDGE
7/2/2016 10:00:00 PM,32.30579,VEA
7/2/2016 11:00:00 PM,30.76181,PGAE
7/2/2016 11:00:00 PM,29.69353,SCE
7/2/2016 11:00:00 PM,29.83516,SDGE
7/2/2016 11:00:00 PM,29.04201,VEA
7/3/2016 12:00:00 AM,29.02078,PGAE
7/3/2016 12:00:00 AM,28.31772,SCE
7/3/2016 12:00:00 AM,28.42932,SDGE
7/3/2016 12:00:00 AM,27.71680,VEA
7/3/2016 1:00:00 AM,26.90517,PGAE
7/3/2016 1:00:00 AM,27.61575,SCE
7/3/2016 1:00:00 AM,27.76681,SDGE
7/3/2016 1:00:00 AM,26.91069,VEA
7/3/2016 2:00:00 AM,26.67684,PGAE
7/3/2016 2:00:00 AM,27.31845,SCE
7/3/2016 2:00:00 AM,27.70751,SDGE
7/3/2016 2:00:00 AM,26.63619,VEA
7/3/2016 3:00:00 AM,26.38146,PGAE
7/3/2016 3:00:00 AM,26.88813,SCE
7/3/2016 3:00:00 AM,27.24357,SDGE
7/3/2016 3:00:00 AM,26.23219,VEA
7/3/2016 4:00:00 AM,26.10346,PGAE
7/3/2016 4:00:00 AM,26.42553,SCE
7/3/2016 4:00:00 AM,26.76802,SDGE
7/3/2016 4:00:00 AM,25.79277,VEA
7/3/2016 5:00:00 AM,25.71861,PGAE
7/3/2016 5:00:00 AM,25.16966,SCE
7/3/2016 5:00:00 AM,25.53079,SDGE
7/3/2016 5:00:00 AM,24.67883,VEA
7/3/2016 6:00:00 AM,23.32897,PGAE
7/3/2016 6:00:00 AM,22.73560,SCE
7/3/2016 6:00:00 AM,23.03475,SDGE
7/3/2016 6:00:00 AM,22.31448,VEA
7/3/2016 7:00:00 AM,20.19930,PGAE
7/3/2016 7:00:00 AM,19.58568,SCE
7/3/2016 7:00:00 AM,19.78031,SDGE
7/3/2016 7:00:00 AM,19.21232,VEA
7/3/2016 8:00:00 AM,19.04326,PGAE
7/3/2016 8:00:00 AM,18.28131,SCE
7/3/2016 8:00:00 AM,18.46202,SDGE
7/3/2016 8:00:00 AM,17.94039,VEA
7/3/2016 9:00:00 AM,20.16739,PGAE
7/3/2016 9:00:00 AM,19.20507,SCE
7/3/2016 9:00:00 AM,19.42503,SDGE
7/3/2016 9:00:00 AM,18.85746,VEA
7/3/2016 10:00:00 AM,21.89165,PGAE
7/3/2016 10:00:00 AM,21.05775,SCE
7/3/2016 10:00:00 AM,21.39002,SDGE
7/3/2016 10:00:00 AM,20.66974,VEA
7/3/2016 11:00:00 AM,22.40974,PGAE
7/3/2016 11:00:00 AM,21.64017,SCE
7/3/2016 11:00:00 AM,21.97219,SDGE
7/3/2016 11:00:00 AM,21.23340,VEA
7/3/2016 12:00:00 PM,24.25753,PGAE
7/3/2016 12:00:00 PM,23.48110,SCE
7/3/2016 12:00:00 PM,23.66449,SDGE
7/3/2016 12:00:00 PM,23.05002,VEA
7/3/2016 1:00:00 PM,26.52308,PGAE
7/3/2016 1:00:00 PM,25.71280,SCE
7/3/2016 1:00:00 PM,25.85870,SDGE
7/3/2016 1:00:00 PM,25.25946,VEA
7/3/2016 2:00:00 PM,27.42655,PGAE
7/3/2016 2:00:00 PM,26.81478,SCE
7/3/2016 2:00:00 PM,26.99615,SDGE
7/3/2016 2:00:00 PM,26.32483,VEA
7/3/2016 3:00:00 PM,29.06371,PGAE
7/3/2016 3:00:00 PM,28.42104,SCE
7/3/2016 3:00:00 PM,28.57694,SDGE
7/3/2016 3:00:00 PM,27.86346,VEA
7/3/2016 4:00:00 PM,32.22018,PGAE
7/3/2016 4:00:00 PM,31.84140,SCE
7/3/2016 4:00:00 PM,32.05988,SDGE
7/3/2016 4:00:00 PM,31.23241,VEA
7/3/2016 5:00:00 PM,36.36198,PGAE
7/3/2016 5:00:00 PM,35.91414,SCE
7/3/2016 5:00:00 PM,36.26312,SDGE
7/3/2016 5:00:00 PM,35.17892,VEA
7/3/2016 6:00:00 PM,42.08408,PGAE
7/3/2016 6:00:00 PM,42.00000,SCE
7/3/2016 6:00:00 PM,42.45405,SDGE
7/3/2016 6:00:00 PM,41.24745,VEA
7/3/2016 7:00:00 PM,46.80901,PGAE
7/3/2016 7:00:00 PM,46.91370,SCE
7/3/2016 7:00:00 PM,47.42639,SDGE
7/3/2016 7:00:00 PM,45.96887,VEA
7/3/2016 8:00:00 PM,46.78535,PGAE
7/3/2016 8:00:00 PM,47.05734,SCE
7/3/2016 8:00:00 PM,47.70164,SDGE
7/3/2016 8:00:00 PM,45.95887,VEA
7/3/2016 9:00:00 PM,40.17984,PGAE
7/3/2016 9:00:00 PM,40.41624,SCE
7/3/2016 9:00:00 PM,40.89594,SDGE
7/3/2016 9:00:00 PM,39.42054,VEA
7/3/2016 10:00:00 PM,34.28357,PGAE
7/3/2016 10:00:00 PM,33.92466,SCE
7/3/2016 10:00:00 PM,34.11205,SDGE
7/3/2016 10:00:00 PM,33.17850,VEA
7/3/2016 11:00:00 PM,31.37934,PGAE
7/3/2016 11:00:00 PM,30.83776,SCE
7/3/2016 11:00:00 PM,30.98688,SDGE
7/3/2016 11:00:00 PM,30.21640,VEA
7/4/2016 12:00:00 AM,28.98396,PGAE
7/4/2016 12:00:00 AM,28.24345,SCE
7/4/2016 12:00:00 AM,28.51491,SDGE
7/4/2016 12:00:00 AM,27.78053,VEA
7/4/2016 1:00:00 AM,27.20178,PGAE
7/4/2016 1:00:00 AM,26.37147,SCE
7/4/2016 1:00:00 AM,26.55854,SDGE
7/4/2016 1:00:00 AM,25.93586,VEA
7/4/2016 2:00:00 AM,26.68642,PGAE
7/4/2016 2:00:00 AM,26.10811,SCE
7/4/2016 2:00:00 AM,26.47728,SDGE
7/4/2016 2:00:00 AM,25.65984,VEA
7/4/2016 3:00:00 AM,25.58054,PGAE
7/4/2016 3:00:00 AM,24.98028,SCE
7/4/2016 3:00:00 AM,25.31867,SDGE
7/4/2016 3:00:00 AM,24.55603,VEA
7/4/2016 4:00:00 AM,25.38258,PGAE
7/4/2016 4:00:00 AM,24.78049,SCE
7/4/2016 4:00:00 AM,25.15614,SDGE
