Date,price,zone
12/1/2016 12:00:00 AM,30.40885,PGAE
12/1/2016 12:00:00 AM,29.68790,SCE
12/1/2016 12:00:00 AM,30.46201,SDGE
12/1/2016 12:00:00 AM,29.32443,VEA
12/1/2016 1:00:00 AM,28.36835,PGAE
12/1/2016 1:00:00 AM,27.85660,SCE
12/1/2016 1:00:00 AM,28.68784,SDGE
12/1/2016 1:00:00 AM,27.53043,VEA
12/1/2016 2:00:00 AM,26.20971,PGAE
12/1/2016 2:00:00 AM,25.77283,SCE
12/1/2016 2:00:00 AM,26.80106,SDGE
12/1/2016 2:00:00 AM,25.48159,VEA
12/1/2016 3:00:00 AM,26.21926,PGAE
12/1/2016 3:00:00 AM,25.74618,SCE
12/1/2016 3:00:00 AM,26.78222,SDGE
12/1/2016 3:00:00 AM,25.46286,VEA
12/1/2016 4:00:00 AM,27.09811,PGAE
12/1/2016 4:00:00 AM,26.62798,SCE
12/1/2016 4:00:00 AM,27.15184,SDGE
12/1/2016 4:00:00 AM,26.31098,VEA
12/1/2016 5:00:00 AM,37.19215,PGAE
12/1/2016 5:00:00 AM,36.31371,SCE
12/1/2016 5:00:00 AM,37.89355,SDGE
12/1/2016 5:00:00 AM,35.81384,VEA
12/1/2016 6:00:00 AM,44.50356,PGAE
12/1/2016 6:00:00 AM,44.35909,SCE
12/1/2016 6:00:00 AM,47.20954,SDGE
12/1/2016 6:00:00 AM,42.69882,VEA
12/1/2016 7:00:00 AM,46.23411,PGAE
12/1/2016 7:00:00 AM,44.77834,SCE
12/1/2016 7:00:00 AM,47.55854,SDGE
12/1/2016 7:00:00 AM,42.70706,VEA
12/1/2016 8:00:00 AM,39.59443,PGAE
12/1/2016 8:00:00 AM,30.68001,SCE
12/1/2016 8:00:00 AM,40.24179,SDGE
12/1/2016 8:00:00 AM,29.53235,VEA
12/1/2016 9:00:00 AM,32.03384,PGAE
12/1/2016 9:00:00 AM,23.34635,SCE
12/1/2016 9:00:00 AM,37.78653,SDGE
12/1/2016 9:00:00 AM,23.48864,VEA
