Date,price,zone
6/1/2016 12:00:00 AM,21.65026,PGAE
6/1/2016 12:00:00 AM,21.08579,SCE
6/1/2016 12:00:00 AM,21.61229,SDGE
6/1/2016 12:00:00 AM,20.77781,VEA
6/1/2016 1:00:00 AM,20.27270,PGAE
6/1/2016 1:00:00 AM,19.64584,SCE
6/1/2016 1:00:00 AM,20.19907,SDGE
6/1/2016 1:00:00 AM,19.35854,VEA
6/1/2016 2:00:00 AM,19.20124,PGAE
6/1/2016 2:00:00 AM,18.44777,SCE
6/1/2016 2:00:00 AM,18.96170,SDGE
6/1/2016 2:00:00 AM,18.19766,VEA
6/1/2016 3:00:00 AM,19.48291,PGAE
6/1/2016 3:00:00 AM,18.73356,SCE
6/1/2016 3:00:00 AM,19.23169,SDGE
6/1/2016 3:00:00 AM,18.48732,VEA
6/1/2016 4:00:00 AM,20.94257,PGAE
6/1/2016 4:00:00 AM,20.25301,SCE
6/1/2016 4:00:00 AM,20.80648,SDGE
6/1/2016 4:00:00 AM,19.95886,VEA
6/1/2016 5:00:00 AM,21.86841,PGAE
6/1/2016 5:00:00 AM,21.45433,SCE
6/1/2016 5:00:00 AM,22.20274,SDGE
6/1/2016 5:00:00 AM,21.13111,VEA
6/1/2016 6:00:00 AM,26.03786,PGAE
6/1/2016 6:00:00 AM,25.39815,SCE
6/1/2016 6:00:00 AM,26.42892,SDGE
6/1/2016 6:00:00 AM,24.60704,VEA
6/1/2016 7:00:00 AM,25.19175,PGAE
6/1/2016 7:00:00 AM,25.21901,SCE
6/1/2016 7:00:00 AM,32.85000,SDGE
6/1/2016 7:00:00 AM,22.36037,VEA
6/1/2016 8:00:00 AM,23.43567,PGAE
6/1/2016 8:00:00 AM,23.59194,SCE
6/1/2016 8:00:00 AM,44.93638,SDGE
6/1/2016 8:00:00 AM,18.19504,VEA
6/1/2016 9:00:00 AM,25.19285,PGAE
6/1/2016 9:00:00 AM,24.23592,SCE
6/1/2016 9:00:00 AM,55.06593,SDGE
6/1/2016 9:00:00 AM,18.05095,VEA
6/1/2016 10:00:00 AM,26.28277,PGAE
6/1/2016 10:00:00 AM,24.83968,SCE
6/1/2016 10:00:00 AM,53.21544,SDGE
6/1/2016 10:00:00 AM,17.64366,VEA
6/1/2016 11:00:00 AM,24.58326,PGAE
6/1/2016 11:00:00 AM,26.17272,SCE
6/1/2016 11:00:00 AM,56.59871,SDGE
6/1/2016 11:00:00 AM,19.55620,VEA
6/1/2016 12:00:00 PM,26.75060,PGAE
6/1/2016 12:00:00 PM,27.35565,SCE
6/1/2016 12:00:00 PM,59.45604,SDGE
6/1/2016 12:00:00 PM,21.58097,VEA
6/1/2016 1:00:00 PM,28.14529,PGAE
6/1/2016 1:00:00 PM,28.54134,SCE
6/1/2016 1:00:00 PM,54.12927,SDGE
6/1/2016 1:00:00 PM,22.04357,VEA
6/1/2016 2:00:00 PM,29.97267,PGAE
6/1/2016 2:00:00 PM,29.26396,SCE
6/1/2016 2:00:00 PM,54.97158,SDGE
6/1/2016 2:00:00 PM,24.06068,VEA
6/1/2016 3:00:00 PM,30.82629,PGAE
