Date,price,zone
9/1/2016 12:00:00 AM,29.32111,PGAE
9/1/2016 12:00:00 AM,28.53491,SCE
9/1/2016 12:00:00 AM,28.70714,SDGE
9/1/2016 12:00:00 AM,27.92631,VEA
9/1/2016 1:00:00 AM,27.04892,PGAE
9/1/2016 1:00:00 AM,26.27468,SCE
9/1/2016 1:00:00 AM,26.38440,SDGE
9/1/2016 1:00:00 AM,25.70118,VEA
9/1/2016 2:00:00 AM,28.72107,PGAE
9/1/2016 2:00:00 AM,28.61518,SCE
9/1/2016 2:00:00 AM,28.51214,SDGE
9/1/2016 2:00:00 AM,27.68786,VEA
9/1/2016 3:00:00 AM,28.73635,PGAE
9/1/2016 3:00:00 AM,28.69048,SCE
9/1/2016 3:00:00 AM,28.55861,SDGE
9/1/2016 3:00:00 AM,27.73299,VEA
9/1/2016 4:00:00 AM,29.42448,PGAE
9/1/2016 4:00:00 AM,29.12069,SCE
9/1/2016 4:00:00 AM,29.02137,SDGE
9/1/2016 4:00:00 AM,28.18009,VEA
9/1/2016 5:00:00 AM,33.84025,PGAE
9/1/2016 5:00:00 AM,33.41729,SCE
9/1/2016 5:00:00 AM,33.47100,SDGE
9/1/2016 5:00:00 AM,32.34310,VEA
9/1/2016 6:00:00 AM,34.54761,PGAE
9/1/2016 6:00:00 AM,33.55395,SCE
9/1/2016 6:00:00 AM,34.15844,SDGE
9/1/2016 6:00:00 AM,32.64081,VEA
9/1/2016 7:00:00 AM,35.15576,PGAE
9/1/2016 7:00:00 AM,33.43418,SCE
9/1/2016 7:00:00 AM,35.79861,SDGE
9/1/2016 7:00:00 AM,31.82335,VEA
9/1/2016 8:00:00 AM,32.51000,PGAE
9/1/2016 8:00:00 AM,29.03725,SCE
9/1/2016 8:00:00 AM,29.23911,SDGE
9/1/2016 8:00:00 AM,27.93052,VEA
9/1/2016 9:00:00 AM,32.22552,PGAE
9/1/2016 9:00:00 AM,25.19495,SCE
9/1/2016 9:00:00 AM,25.54800,SDGE
9/1/2016 9:00:00 AM,24.37495,VEA
9/1/2016 10:00:00 AM,32.34139,PGAE
9/1/2016 10:00:00 AM,27.90359,SCE
9/1/2016 10:00:00 AM,27.38406,SDGE
9/1/2016 10:00:00 AM,24.61472,VEA
9/1/2016 11:00:00 AM,34.13662,PGAE
9/1/2016 11:00:00 AM,32.61938,SCE
9/1/2016 11:00:00 AM,32.02726,SDGE
9/1/2016 11:00:00 AM,28.63228,VEA
9/1/2016 12:00:00 PM,34.67243,PGAE
9/1/2016 12:00:00 PM,32.60670,SCE
9/1/2016 12:00:00 PM,32.36467,SDGE
9/1/2016 12:00:00 PM,29.73787,VEA
9/1/2016 1:00:00 PM,34.94362,PGAE
9/1/2016 1:00:00 PM,33.84311,SCE
9/1/2016 1:00:00 PM,33.88150,SDGE
9/1/2016 1:00:00 PM,31.01511,VEA
9/1/2016 2:00:00 PM,36.73051,PGAE
9/1/2016 2:00:00 PM,36.41809,SCE
9/1/2016 2:00:00 PM,36.41591,SDGE
9/1/2016 2:00:00 PM,33.17656,VEA
9/1/2016 3:00:00 PM,37.97063,PGAE
9/1/2016 3:00:00 PM,36.99832,SCE
9/1/2016 3:00:00 PM,39.56299,SDGE
9/1/2016 3:00:00 PM,35.29862,VEA
9/1/2016 4:00:00 PM,41.29849,PGAE
9/1/2016 4:00:00 PM,41.28000,SCE
9/1/2016 4:00:00 PM,48.77829,SDGE
9/1/2016 4:00:00 PM,39.47510,VEA
9/1/2016 5:00:00 PM,45.79129,PGAE
9/1/2016 5:00:00 PM,46.76201,SCE
9/1/2016 5:00:00 PM,47.80705,SDGE
9/1/2016 5:00:00 PM,45.16426,VEA
9/1/2016 6:00:00 PM,51.02076,PGAE
9/1/2016 6:00:00 PM,52.38048,SCE
9/1/2016 6:00:00 PM,53.43920,SDGE
9/1/2016 6:00:00 PM,50.59001,VEA
9/1/2016 7:00:00 PM,50.88386,PGAE
9/1/2016 7:00:00 PM,52.16616,SCE
9/1/2016 7:00:00 PM,53.21063,SDGE
9/1/2016 7:00:00 PM,50.46504,VEA
9/1/2016 8:00:00 PM,46.05183,PGAE
9/1/2016 8:00:00 PM,46.86221,SCE
9/1/2016 8:00:00 PM,47.69122,SDGE
9/1/2016 8:00:00 PM,45.12968,VEA
9/1/2016 9:00:00 PM,37.99234,PGAE
9/1/2016 9:00:00 PM,38.71505,SCE
9/1/2016 9:00:00 PM,39.36856,SDGE
9/1/2016 9:00:00 PM,37.29269,VEA
9/1/2016 10:00:00 PM,36.11734,PGAE
9/1/2016 10:00:00 PM,36.00198,SCE
9/1/2016 10:00:00 PM,36.38774,SDGE
9/1/2016 10:00:00 PM,34.93482,VEA
9/1/2016 11:00:00 PM,32.75598,PGAE
9/1/2016 11:00:00 PM,32.01938,SCE
9/1/2016 11:00:00 PM,32.20353,SDGE
9/1/2016 11:00:00 PM,31.15356,VEA
9/2/2016 12:00:00 AM,29.60477,PGAE
9/2/2016 12:00:00 AM,28.74071,SCE
9/2/2016 12:00:00 AM,28.85126,SDGE
9/2/2016 12:00:00 AM,28.15886,VEA
