Date,price,zone
8/1/2016 12:00:00 AM,29.80990,PGAE
8/1/2016 12:00:00 AM,29.54591,SCE
8/1/2016 12:00:00 AM,29.95821,SDGE
8/1/2016 12:00:00 AM,29.03870,VEA
8/1/2016 1:00:00 AM,28.58440,PGAE
8/1/2016 1:00:00 AM,27.66833,SCE
8/1/2016 1:00:00 AM,27.92786,SDGE
8/1/2016 1:00:00 AM,27.14423,VEA
8/1/2016 2:00:00 AM,27.35484,PGAE
8/1/2016 2:00:00 AM,26.46512,SCE
8/1/2016 2:00:00 AM,26.82621,SDGE
8/1/2016 2:00:00 AM,25.97468,VEA
8/1/2016 3:00:00 AM,27.10587,PGAE
8/1/2016 3:00:00 AM,26.13070,SCE
8/1/2016 3:00:00 AM,26.46838,SDGE
8/1/2016 3:00:00 AM,25.66072,VEA
8/1/2016 4:00:00 AM,27.23064,PGAE
8/1/2016 4:00:00 AM,27.07306,SCE
8/1/2016 4:00:00 AM,27.58926,SDGE
8/1/2016 4:00:00 AM,26.57860,VEA
8/1/2016 5:00:00 AM,28.99589,PGAE
8/1/2016 5:00:00 AM,28.50200,SCE
8/1/2016 5:00:00 AM,28.86380,SDGE
8/1/2016 5:00:00 AM,27.90761,VEA
8/1/2016 6:00:00 AM,31.77282,PGAE
8/1/2016 6:00:00 AM,31.63011,SCE
8/1/2016 6:00:00 AM,32.18508,SDGE
8/1/2016 6:00:00 AM,30.72947,VEA
8/1/2016 7:00:00 AM,32.30839,PGAE
8/1/2016 7:00:00 AM,32.17292,SCE
8/1/2016 7:00:00 AM,32.77284,SDGE
8/1/2016 7:00:00 AM,31.05050,VEA
8/1/2016 8:00:00 AM,30.84959,PGAE
8/1/2016 8:00:00 AM,30.63128,SCE
8/1/2016 8:00:00 AM,31.45126,SDGE
8/1/2016 8:00:00 AM,29.45670,VEA
8/1/2016 9:00:00 AM,31.24977,PGAE
8/1/2016 9:00:00 AM,31.06277,SCE
8/1/2016 9:00:00 AM,31.77647,SDGE
8/1/2016 9:00:00 AM,29.71953,VEA
8/1/2016 10:00:00 AM,33.08334,PGAE
8/1/2016 10:00:00 AM,34.04864,SCE
8/1/2016 10:00:00 AM,34.03804,SDGE
8/1/2016 10:00:00 AM,30.67698,VEA
8/1/2016 11:00:00 AM,34.61526,PGAE
8/1/2016 11:00:00 AM,36.15866,SCE
8/1/2016 11:00:00 AM,36.24731,SDGE
8/1/2016 11:00:00 AM,32.28020,VEA
8/1/2016 12:00:00 PM,36.27661,PGAE
8/1/2016 12:00:00 PM,37.96391,SCE
8/1/2016 12:00:00 PM,38.38115,SDGE
8/1/2016 12:00:00 PM,34.46292,VEA
8/1/2016 1:00:00 PM,39.08832,PGAE
8/1/2016 1:00:00 PM,41.04983,SCE
8/1/2016 1:00:00 PM,41.90102,SDGE
8/1/2016 1:00:00 PM,37.67513,VEA
8/1/2016 2:00:00 PM,39.33808,PGAE
8/1/2016 2:00:00 PM,41.76084,SCE
8/1/2016 2:00:00 PM,42.81167,SDGE
8/1/2016 2:00:00 PM,37.53470,VEA
8/1/2016 3:00:00 PM,43.87371,PGAE
8/1/2016 3:00:00 PM,46.97384,SCE
8/1/2016 3:00:00 PM,48.35846,SDGE
8/1/2016 3:00:00 PM,41.29621,VEA
8/1/2016 4:00:00 PM,49.76516,PGAE
8/1/2016 4:00:00 PM,50.94000,SCE
8/1/2016 4:00:00 PM,51.68185,SDGE
8/1/2016 4:00:00 PM,47.82317,VEA
8/1/2016 5:00:00 PM,50.32107,PGAE
8/1/2016 5:00:00 PM,51.34000,SCE
8/1/2016 5:00:00 PM,52.54969,SDGE
8/1/2016 5:00:00 PM,49.08270,VEA
8/1/2016 6:00:00 PM,61.66690,PGAE
8/1/2016 6:00:00 PM,62.65148,SCE
8/1/2016 6:00:00 PM,64.14704,SDGE
8/1/2016 6:00:00 PM,60.63428,VEA
8/1/2016 7:00:00 PM,60.59481,PGAE
8/1/2016 7:00:00 PM,61.89594,SCE
8/1/2016 7:00:00 PM,62.97613,SDGE
8/1/2016 7:00:00 PM,59.95886,VEA
8/1/2016 8:00:00 PM,51.58836,PGAE
8/1/2016 8:00:00 PM,52.36417,SCE
8/1/2016 8:00:00 PM,53.41072,SDGE
8/1/2016 8:00:00 PM,50.47399,VEA
8/1/2016 9:00:00 PM,42.19244,PGAE
8/1/2016 9:00:00 PM,43.12473,SCE
8/1/2016 9:00:00 PM,44.05274,SDGE
8/1/2016 9:00:00 PM,41.60533,VEA
8/1/2016 10:00:00 PM,39.46007,PGAE
8/1/2016 10:00:00 PM,39.28197,SCE
8/1/2016 10:00:00 PM,39.99032,SDGE
8/1/2016 10:00:00 PM,37.93611,VEA
8/1/2016 11:00:00 PM,34.20648,PGAE
8/1/2016 11:00:00 PM,33.71821,SCE
8/1/2016 11:00:00 PM,34.14645,SDGE
8/1/2016 11:00:00 PM,32.70096,VEA
8/2/2016 12:00:00 AM,29.90320,PGAE
8/2/2016 12:00:00 AM,29.29978,SCE
8/2/2016 12:00:00 AM,29.77532,SDGE
8/2/2016 12:00:00 AM,28.79752,VEA
8/2/2016 1:00:00 AM,27.43301,PGAE
8/2/2016 1:00:00 AM,26.41512,SCE
8/2/2016 1:00:00 AM,26.71549,SDGE
8/2/2016 1:00:00 AM,25.92727,VEA
8/2/2016 2:00:00 AM,27.13922,PGAE
8/2/2016 2:00:00 AM,26.47536,SCE
8/2/2016 2:00:00 AM,27.02599,SDGE
8/2/2016 2:00:00 AM,26.02568,VEA
8/2/2016 3:00:00 AM,26.88355,PGAE
8/2/2016 3:00:00 AM,26.11036,SCE
8/2/2016 3:00:00 AM,26.57469,SDGE
8/2/2016 3:00:00 AM,25.67564,VEA
8/2/2016 4:00:00 AM,27.36584,PGAE
8/2/2016 4:00:00 AM,26.62828,SCE
8/2/2016 4:00:00 AM,27.29580,SDGE
8/2/2016 4:00:00 AM,26.19692,VEA
8/2/2016 5:00:00 AM,29.12195,PGAE
8/2/2016 5:00:00 AM,28.38658,SCE
8/2/2016 5:00:00 AM,29.17363,SDGE
8/2/2016 5:00:00 AM,27.88958,VEA
8/2/2016 6:00:00 AM,30.86307,PGAE
8/2/2016 6:00:00 AM,30.49983,SCE
8/2/2016 6:00:00 AM,31.49653,SDGE
8/2/2016 6:00:00 AM,30.06758,VEA
8/2/2016 7:00:00 AM,31.19947,PGAE
8/2/2016 7:00:00 AM,31.41001,SCE
8/2/2016 7:00:00 AM,67.63960,SDGE
8/2/2016 7:00:00 AM,29.96527,VEA
8/2/2016 8:00:00 AM,29.50020,PGAE
8/2/2016 8:00:00 AM,29.15607,SCE
8/2/2016 8:00:00 AM,31.13744,SDGE
8/2/2016 8:00:00 AM,28.82112,VEA
8/2/2016 9:00:00 AM,30.39519,PGAE
8/2/2016 9:00:00 AM,30.10800,SCE
8/2/2016 9:00:00 AM,32.04662,SDGE
8/2/2016 9:00:00 AM,29.48415,VEA
8/2/2016 10:00:00 AM,32.42041,PGAE
8/2/2016 10:00:00 AM,32.07912,SCE
8/2/2016 10:00:00 AM,34.65262,SDGE
8/2/2016 10:00:00 AM,30.81574,VEA
8/2/2016 11:00:00 AM,34.95468,PGAE
8/2/2016 11:00:00 AM,34.65506,SCE
8/2/2016 11:00:00 AM,37.26728,SDGE
8/2/2016 11:00:00 AM,32.23939,VEA
8/2/2016 12:00:00 PM,34.47680,PGAE
8/2/2016 12:00:00 PM,34.55734,SCE
8/2/2016 12:00:00 PM,37.69542,SDGE
8/2/2016 12:00:00 PM,32.33297,VEA
8/2/2016 1:00:00 PM,37.01981,PGAE
8/2/2016 1:00:00 PM,37.54138,SCE
8/2/2016 1:00:00 PM,40.08657,SDGE
8/2/2016 1:00:00 PM,35.59131,VEA
8/2/2016 2:00:00 PM,38.32231,PGAE
8/2/2016 2:00:00 PM,38.96564,SCE
8/2/2016 2:00:00 PM,42.59458,SDGE
8/2/2016 2:00:00 PM,37.01804,VEA
8/2/2016 3:00:00 PM,43.10517,PGAE
8/2/2016 3:00:00 PM,43.48182,SCE
8/2/2016 3:00:00 PM,47.55000,SDGE
8/2/2016 3:00:00 PM,41.04225,VEA
8/2/2016 4:00:00 PM,47.12953,PGAE
8/2/2016 4:00:00 PM,47.93247,SCE
8/2/2016 4:00:00 PM,54.53839,SDGE
8/2/2016 4:00:00 PM,45.41181,VEA
8/2/2016 5:00:00 PM,49.39195,PGAE
8/2/2016 5:00:00 PM,50.09000,SCE
8/2/2016 5:00:00 PM,54.65750,SDGE
8/2/2016 5:00:00 PM,47.80310,VEA
8/2/2016 6:00:00 PM,58.89048,PGAE
8/2/2016 6:00:00 PM,59.62303,SCE
8/2/2016 6:00:00 PM,61.10392,SDGE
8/2/2016 6:00:00 PM,57.12786,VEA
8/2/2016 7:00:00 PM,57.19878,PGAE
8/2/2016 7:00:00 PM,58.08360,SCE
8/2/2016 7:00:00 PM,59.35161,SDGE
8/2/2016 7:00:00 PM,55.97035,VEA
8/2/2016 8:00:00 PM,50.25623,PGAE
8/2/2016 8:00:00 PM,50.67521,SCE
8/2/2016 8:00:00 PM,51.91013,SDGE
8/2/2016 8:00:00 PM,48.86049,VEA
8/2/2016 9:00:00 PM,41.68987,PGAE
8/2/2016 9:00:00 PM,41.78306,SCE
8/2/2016 9:00:00 PM,42.88471,SDGE
8/2/2016 9:00:00 PM,40.42857,VEA
8/2/2016 10:00:00 PM,37.85412,PGAE
8/2/2016 10:00:00 PM,37.36076,SCE
8/2/2016 10:00:00 PM,38.13313,SDGE
8/2/2016 10:00:00 PM,36.23336,VEA
8/2/2016 11:00:00 PM,33.36158,PGAE
8/2/2016 11:00:00 PM,33.02603,SCE
8/2/2016 11:00:00 PM,33.54962,SDGE
8/2/2016 11:00:00 PM,32.36806,VEA
8/3/2016 12:00:00 AM,29.05016,PGAE
8/3/2016 12:00:00 AM,28.19845,SCE
8/3/2016 12:00:00 AM,28.51637,SDGE
8/3/2016 12:00:00 AM,27.62844,VEA
8/3/2016 1:00:00 AM,27.17148,PGAE
8/3/2016 1:00:00 AM,26.38376,SCE
8/3/2016 1:00:00 AM,26.58756,SDGE
8/3/2016 1:00:00 AM,25.87208,VEA
8/3/2016 2:00:00 AM,26.44225,PGAE
8/3/2016 2:00:00 AM,25.87371,SCE
8/3/2016 2:00:00 AM,26.23766,SDGE
8/3/2016 2:00:00 AM,25.36028,VEA
8/3/2016 3:00:00 AM,26.39662,PGAE
8/3/2016 3:00:00 AM,25.62255,SCE
8/3/2016 3:00:00 AM,25.92010,SDGE
8/3/2016 3:00:00 AM,25.14791,VEA
8/3/2016 4:00:00 AM,26.97608,PGAE
