Date,price,zone
5/1/2016 12:00:00 AM,25.00000,PGAE
5/1/2016 12:00:00 AM,24.70591,SCE
5/1/2016 12:00:00 AM,24.96210,SDGE
5/1/2016 12:00:00 AM,24.33531,VEA
5/1/2016 1:00:00 AM,21.93029,PGAE
5/1/2016 1:00:00 AM,21.68436,SCE
5/1/2016 1:00:00 AM,21.87637,SDGE
5/1/2016 1:00:00 AM,21.37888,VEA
5/1/2016 2:00:00 AM,21.01932,PGAE
5/1/2016 2:00:00 AM,20.72217,SCE
5/1/2016 2:00:00 AM,20.87669,SDGE
5/1/2016 2:00:00 AM,20.42566,VEA
5/1/2016 3:00:00 AM,23.06670,PGAE
5/1/2016 3:00:00 AM,22.75642,SCE
5/1/2016 3:00:00 AM,30.40353,SDGE
5/1/2016 3:00:00 AM,22.41062,VEA
5/1/2016 4:00:00 AM,22.28296,PGAE
5/1/2016 4:00:00 AM,21.98771,SCE
5/1/2016 4:00:00 AM,22.10494,SDGE
5/1/2016 4:00:00 AM,21.64709,VEA
5/1/2016 5:00:00 AM,23.12794,PGAE
5/1/2016 5:00:00 AM,23.04730,SCE
5/1/2016 5:00:00 AM,194.53329,SDGE
5/1/2016 5:00:00 AM,22.64308,VEA
5/1/2016 6:00:00 AM,21.43068,PGAE
5/1/2016 6:00:00 AM,21.49301,SCE
5/1/2016 6:00:00 AM,21.71653,SDGE
5/1/2016 6:00:00 AM,21.12763,VEA
5/1/2016 7:00:00 AM,18.01082,PGAE
5/1/2016 7:00:00 AM,17.59234,SCE
5/1/2016 7:00:00 AM,17.74904,SDGE
5/1/2016 7:00:00 AM,17.31631,VEA
5/1/2016 8:00:00 AM,14.02992,PGAE
5/1/2016 8:00:00 AM,13.50000,SCE
5/1/2016 8:00:00 AM,13.65554,SDGE
5/1/2016 8:00:00 AM,13.28941,VEA
5/1/2016 9:00:00 AM,11.03739,PGAE
5/1/2016 9:00:00 AM,10.44765,SCE
5/1/2016 9:00:00 AM,10.55829,SDGE
5/1/2016 9:00:00 AM,10.28867,VEA
5/1/2016 10:00:00 AM,11.00522,PGAE
5/1/2016 10:00:00 AM,10.39441,SCE
5/1/2016 10:00:00 AM,10.50352,SDGE
5/1/2016 10:00:00 AM,10.23502,VEA
5/1/2016 11:00:00 AM,11.46000,PGAE
5/1/2016 11:00:00 AM,10.85901,SCE
5/1/2016 11:00:00 AM,10.96940,SDGE
5/1/2016 11:00:00 AM,10.68396,VEA
