Date,price,zone
2/1/2016 12:00:00 AM,22.67810,PGAE
2/1/2016 12:00:00 AM,22.18881,SCE
2/1/2016 12:00:00 AM,22.61750,SDGE
2/1/2016 12:00:00 AM,21.49078,VEA
2/1/2016 1:00:00 AM,19.18701,PGAE
2/1/2016 1:00:00 AM,18.75051,SCE
2/1/2016 1:00:00 AM,19.08073,SDGE
2/1/2016 1:00:00 AM,18.18496,VEA
2/1/2016 2:00:00 AM,19.46017,PGAE
2/1/2016 2:00:00 AM,19.02696,SCE
2/1/2016 2:00:00 AM,19.35620,SDGE
2/1/2016 2:00:00 AM,18.46473,VEA
2/1/2016 3:00:00 AM,19.16207,PGAE
2/1/2016 3:00:00 AM,18.75420,SCE
2/1/2016 3:00:00 AM,19.08429,SDGE
2/1/2016 3:00:00 AM,18.20027,VEA
2/1/2016 4:00:00 AM,21.54652,PGAE
2/1/2016 4:00:00 AM,21.13438,SCE
2/1/2016 4:00:00 AM,21.51448,SDGE
2/1/2016 4:00:00 AM,20.49802,VEA
2/1/2016 5:00:00 AM,25.58868,PGAE
2/1/2016 5:00:00 AM,25.20474,SCE
2/1/2016 5:00:00 AM,25.77429,SDGE
2/1/2016 5:00:00 AM,24.75216,VEA
2/1/2016 6:00:00 AM,32.00000,PGAE
2/1/2016 6:00:00 AM,31.51660,SCE
2/1/2016 6:00:00 AM,32.25124,SDGE
2/1/2016 6:00:00 AM,31.07454,VEA
2/1/2016 7:00:00 AM,37.17137,PGAE
2/1/2016 7:00:00 AM,36.61358,SCE
2/1/2016 7:00:00 AM,42.29793,SDGE
2/1/2016 7:00:00 AM,34.68052,VEA
2/1/2016 8:00:00 AM,28.01401,PGAE
2/1/2016 8:00:00 AM,28.52430,SCE
2/1/2016 8:00:00 AM,39.87690,SDGE
2/1/2016 8:00:00 AM,23.99675,VEA
2/1/2016 9:00:00 AM,25.31502,PGAE
2/1/2016 9:00:00 AM,23.58675,SCE
2/1/2016 9:00:00 AM,36.75943,SDGE
2/1/2016 9:00:00 AM,18.62499,VEA
2/1/2016 10:00:00 AM,23.61851,PGAE
2/1/2016 10:00:00 AM,14.86598,SCE
2/1/2016 10:00:00 AM,24.37822,SDGE
2/1/2016 10:00:00 AM,11.99992,VEA
2/1/2016 11:00:00 AM,23.18463,PGAE
2/1/2016 11:00:00 AM,13.22173,SCE
2/1/2016 11:00:00 AM,23.40461,SDGE
2/1/2016 11:00:00 AM,10.16852,VEA
2/1/2016 12:00:00 PM,22.10928,PGAE
2/1/2016 12:00:00 PM,13.34923,SCE
2/1/2016 12:00:00 PM,23.04437,SDGE
2/1/2016 12:00:00 PM,10.27984,VEA
2/1/2016 1:00:00 PM,20.63242,PGAE
2/1/2016 1:00:00 PM,14.06389,SCE
2/1/2016 1:00:00 PM,23.13447,SDGE
2/1/2016 1:00:00 PM,11.10000,VEA
2/1/2016 2:00:00 PM,23.01848,PGAE
2/1/2016 2:00:00 PM,18.09000,SCE
2/1/2016 2:00:00 PM,25.00000,SDGE
2/1/2016 2:00:00 PM,15.31895,VEA
2/1/2016 3:00:00 PM,25.52801,PGAE
2/1/2016 3:00:00 PM,23.81004,SCE
2/1/2016 3:00:00 PM,24.66218,SDGE
2/1/2016 3:00:00 PM,22.58850,VEA
2/1/2016 4:00:00 PM,28.47803,PGAE
